,carat,color,cut,clarity,price
91910,0.59,E,Ideal,VS1,2097
91911,0.59,E,Ideal,VS1,2166
91912,0.59,E,Ideal,VS1,1760
91913,0.59,E,Ideal,VS1,1814
91914,0.59,E,Ideal,VS1,1698
91915,0.59,E,Ideal,VS1,1950
91916,0.59,F,Ideal,VS1,2100
91917,0.59,F,Ideal,VS1,1944
91918,0.59,G,Good,VS1,1658
91919,0.59,G,Ideal,VS1,1767
91920,0.59,G,Ideal,VS1,1646
91921,0.59,G,Ideal,VS1,1767
91922,0.59,G,Ideal,VS1,1629
91923,0.59,G,Ideal,VS1,1767
91924,0.59,G,Ideal,VS1,1793
91925,0.59,G,Ideal,VS1,1657
91926,0.59,G,Ideal,VS1,2174
91927,0.59,G,Ideal,VS1,2038
91928,0.59,G,Ideal,VS1,1712
91929,0.59,G,Ideal,VS1,2038
91930,0.59,G,Ideal,VS1,1909
91931,0.59,H,Astor Ideal,VS1,2074
91932,0.59,H,Ideal,VS1,1798
91933,0.59,H,Ideal,VS1,1748
91934,0.59,H,Ideal,VS1,1604
91935,0.59,H,Ideal,VS1,1604
91936,0.59,H,Ideal,VS1,1633
91937,0.59,H,Ideal,VS1,1604
91938,0.59,H,Ideal,VS1,1605
91939,0.59,H,Ideal,VS1,1869
91940,0.59,H,Ideal,VS1,1535
91941,0.59,H,Ideal,VS1,1699
91942,0.59,H,Very Good,VS1,1620
91943,0.59,I,Ideal,VS1,1675
91944,0.59,I,Ideal,VS1,1463
91945,0.59,I,Ideal,VS1,1484
91946,0.59,I,Ideal,VS1,1462
91947,0.59,I,Very Good,VS1,1500
91948,0.59,J,Good,VS1,1137
91949,0.59,J,Ideal,VS1,1274
91950,0.59,J,Ideal,VS1,1208
91951,0.59,K,Ideal,VS1,1204
91952,0.59,D,Ideal,VS2,2075
91953,0.59,D,Ideal,VS2,2013
91954,0.59,D,Ideal,VS2,1759
91955,0.59,E,Ideal,VS2,1797
91956,0.59,E,Ideal,VS2,2150
91957,0.59,E,Ideal,VS2,1841
91958,0.59,E,Ideal,VS2,1635
91959,0.59,E,Ideal,VS2,1841
91960,0.59,F,Ideal,VS2,1742
91961,0.59,F,Ideal,VS2,1801
91962,0.59,F,Ideal,VS2,1678
91963,0.59,F,Ideal,VS2,1774
91964,0.59,F,Ideal,VS2,1746
91965,0.59,F,Ideal,VS2,1618
91966,0.59,F,Ideal,VS2,1753
91967,0.59,F,Ideal,VS2,1904
91968,0.59,F,Ideal,VS2,1521
91969,0.59,F,Ideal,VS2,2128
91970,0.59,F,Ideal,VS2,1578
91971,0.59,G,Ideal,VS2,1640
91972,0.59,G,Ideal,VS2,1683
91973,0.59,G,Ideal,VS2,1589
91974,0.59,G,Ideal,VS2,1553
91975,0.59,G,Ideal,VS2,2005
91976,0.59,G,Ideal,VS2,1524
91977,0.59,G,Ideal,VS2,1763
91978,0.59,H,Ideal,VS2,1427
91979,0.59,H,Ideal,VS2,1650
91980,0.59,H,Ideal,VS2,1511
91981,0.59,H,Ideal,VS2,1576
91982,0.59,H,Ideal,VS2,1650
91983,0.59,H,Ideal,VS2,1626
91984,0.59,H,Ideal,VS2,1516
91985,0.59,H,Ideal,VS2,1524
91986,0.59,H,Ideal,VS2,1475
91987,0.59,H,Ideal,VS2,1576
91988,0.59,H,Ideal,VS2,1628
91989,0.59,H,Ideal,VS2,1564
91990,0.59,H,Ideal,VS2,1508
91991,0.59,H,Ideal,VS2,1709
91992,0.59,H,Ideal,VS2,1601
91993,0.59,H,Ideal,VS2,1575
91994,0.59,I,Ideal,VS2,1418
91995,0.59,I,Ideal,VS2,1619
91996,0.59,I,Ideal,VS2,1287
91997,0.59,I,Ideal,VS2,1415
91998,0.59,I,Ideal,VS2,1526
91999,0.59,I,Very Good,VS2,1450
92000,0.59,I,Very Good,VS2,1432
92001,0.59,I,Very Good,VS2,1309
92002,0.59,J,Ideal,VS2,1294
92003,0.59,J,Ideal,VS2,1313
92004,0.59,J,Ideal,VS2,1129
92005,0.59,J,Very Good,VS2,1291
92006,0.59,D,Ideal,VVS1,3280
92007,0.59,D,Ideal,VVS1,2955
92008,0.59,D,Ideal,VVS1,2247
92009,0.59,D,Very Good,VVS1,2400
92010,0.59,E,Ideal,VVS1,2409
92011,0.59,E,Ideal,VVS1,2160
92012,0.59,E,Ideal,VVS1,2036
92013,0.59,F,Ideal,VVS1,2229
92014,0.59,F,Ideal,VVS1,2233
92015,0.59,F,Ideal,VVS1,1846
92016,0.59,F,Ideal,VVS1,2201
92017,0.59,F,Ideal,VVS1,2016
92018,0.59,F,Very Good,VVS1,2007
92019,0.59,G,Good,VVS1,1743
92020,0.59,G,Ideal,VVS1,1888
92021,0.59,G,Ideal,VVS1,1918
92022,0.59,G,Ideal,VVS1,1939
92023,0.59,G,Ideal,VVS1,1914
92024,0.59,H,Ideal,VVS1,1673
92025,0.59,H,Ideal,VVS1,1655
92026,0.59,H,Ideal,VVS1,1645
92027,0.59,H,Ideal,VVS1,1656
92028,0.59,H,Ideal,VVS1,1690
92029,0.59,H,Ideal,VVS1,1681
92030,0.59,H,Ideal,VVS1,2124
92031,0.59,H,Ideal,VVS1,1639
92032,0.59,H,Ideal,VVS1,1465
92033,0.59,H,Ideal,VVS1,2018
92034,0.59,H,Ideal,VVS1,1491
92035,0.59,H,Ideal,VVS1,1430
92036,0.59,H,Ideal,VVS1,1456
92037,0.59,H,Ideal,VVS1,1678
92038,0.59,H,Very Good,VVS1,1574
92039,0.59,I,Ideal,VVS1,1522
92040,0.59,I,Ideal,VVS1,1361
92041,0.59,I,Ideal,VVS1,1370
92042,0.59,I,Ideal,VVS1,1495
92043,0.59,I,Ideal,VVS1,1375
92044,0.59,I,Ideal,VVS1,1494
92045,0.59,I,Ideal,VVS1,1457
92046,0.59,I,Ideal,VVS1,1456
92047,0.59,I,Ideal,VVS1,1457
92048,0.59,K,Ideal,VVS1,1172
92049,0.59,K,Ideal,VVS1,1246
92050,0.59,K,Very Good,VVS1,1351
92051,0.59,D,Good,VVS2,2159
92052,0.59,D,Ideal,VVS2,2137
92053,0.59,D,Ideal,VVS2,2779
92054,0.59,D,Ideal,VVS2,2459
92055,0.59,D,Very Good,VVS2,1737
92056,0.59,E,Ideal,VVS2,1803
92057,0.59,E,Ideal,VVS2,2157
92058,0.59,E,Ideal,VVS2,2013
92059,0.59,E,Ideal,VVS2,2096
92060,0.59,E,Ideal,VVS2,2157
92061,0.59,E,Ideal,VVS2,1905
92062,0.59,E,Ideal,VVS2,1875
92063,0.59,E,Ideal,VVS2,2115
92064,0.59,E,Ideal,VVS2,2356
92065,0.59,E,Ideal,VVS2,2172
92066,0.59,E,Ideal,VVS2,1991
92067,0.59,F,Ideal,VVS2,1920
92068,0.59,F,Ideal,VVS2,1649
92069,0.59,F,Ideal,VVS2,2137
92070,0.59,F,Ideal,VVS2,2545
92071,0.59,F,Ideal,VVS2,2199
92072,0.59,F,Ideal,VVS2,1949
92073,0.59,G,Ideal,VVS2,1619
92074,0.59,G,Ideal,VVS2,1834
92075,0.59,G,Ideal,VVS2,1781
92076,0.59,G,Ideal,VVS2,1624
92077,0.59,G,Ideal,VVS2,2093
92078,0.59,G,Ideal,VVS2,1877
92079,0.59,G,Ideal,VVS2,1520
92080,0.59,H,Ideal,VVS2,1697
92081,0.59,H,Ideal,VVS2,1632
92082,0.59,I,Ideal,VVS2,1490
92083,0.59,I,Ideal,VVS2,1542
92084,0.59,I,Ideal,VVS2,1490
92085,0.59,I,Ideal,VVS2,1480
92086,0.59,I,Ideal,VVS2,1466
92087,0.59,I,Ideal,VVS2,1406
92088,0.59,J,Ideal,VVS2,1294
92089,0.59,J,Ideal,VVS2,1284
92090,0.59,J,Ideal,VVS2,1204
92091,0.59,K,Very Good,VVS2,1033
92092,0.6,D,Good,IF,2313
92093,0.6,D,Ideal,IF,2510
92094,0.6,D,Ideal,IF,2782
92095,0.6,D,Ideal,IF,2334
92096,0.6,D,Ideal,IF,3403
92097,0.6,D,Ideal,IF,3974
92098,0.6,D,Ideal,IF,3313
92099,0.6,D,Ideal,IF,2614
92100,0.6,D,Ideal,IF,3384
92101,0.6,D,Ideal,IF,2736
92102,0.6,D,Ideal,IF,2614
92103,0.6,D,Ideal,IF,2656
92104,0.6,D,Ideal,IF,2586
92105,0.6,D,Ideal,IF,2986
92106,0.6,D,Very Good,IF,1795
92107,0.6,D,Very Good,IF,3038
92108,0.6,D,Very Good,IF,2946
92109,0.6,E,Ideal,IF,2368
92110,0.6,E,Ideal,IF,2431
92111,0.6,E,Ideal,IF,2471
92112,0.6,E,Ideal,IF,2841
92113,0.6,E,Ideal,IF,3192
92114,0.6,E,Ideal,IF,2780
92115,0.6,E,Ideal,IF,2736
92116,0.6,E,Ideal,IF,2729
92117,0.6,E,Ideal,IF,2744
92118,0.6,E,Ideal,IF,3282
92119,0.6,E,Ideal,IF,2763
92120,0.6,E,Very Good,IF,2687
92121,0.6,E,Very Good,IF,2687
92122,0.6,E,Very Good,IF,2349
92123,0.6,F,Good,IF,1818
92124,0.6,F,Ideal,IF,2378
92125,0.6,F,Ideal,IF,2612
92126,0.6,F,Ideal,IF,2322
92127,0.6,F,Ideal,IF,2395
92128,0.6,F,Ideal,IF,2850
92129,0.6,F,Very Good,IF,2624
92130,0.6,F,Very Good,IF,2136
92131,0.6,F,Very Good,IF,2624
92132,0.6,F,Ideal,IF,3166
92133,0.6,F,Ideal,IF,3166
92134,0.6,G,Ideal,IF,1974
92135,0.6,G,Ideal,IF,2133
92136,0.6,G,Ideal,IF,2160
92137,0.6,G,Ideal,IF,1883
92138,0.6,G,Ideal,IF,2161
92139,0.6,G,Ideal,IF,2038
92140,0.6,G,Ideal,IF,1914
92141,0.6,G,Ideal,IF,1960
92142,0.6,G,Ideal,IF,2057
92143,0.6,G,Ideal,IF,1928
92144,0.6,G,Very Good,IF,1787
92145,0.6,H,Ideal,IF,2002
92146,0.6,H,Ideal,IF,2002
92147,0.6,H,Ideal,IF,1973
92148,0.6,H,Ideal,IF,1976
92149,0.6,H,Ideal,IF,1879
92150,0.6,H,Ideal,IF,1847
92151,0.6,H,Ideal,IF,1822
92152,0.6,H,Ideal,IF,1890
92153,0.6,H,Ideal,IF,1990
92154,0.6,H,Ideal,IF,1990
92155,0.6,H,Ideal,IF,1934
92156,0.6,H,Ideal,IF,1892
92157,0.6,H,Ideal,IF,1906
92158,0.6,H,Very Good,IF,1892
92159,0.6,H,Very Good,IF,1817
92160,0.6,I,Ideal,IF,1664
92161,0.6,I,Ideal,IF,1792
92162,0.6,I,Ideal,IF,1697
92163,0.6,I,Ideal,IF,1756
92164,0.6,I,Ideal,IF,1766
92165,0.6,I,Ideal,IF,1509
92166,0.6,J,Ideal,IF,1650
92167,0.6,J,Ideal,IF,1529
92168,0.6,J,Very Good,IF,1497
92169,0.6,J,Very Good,IF,1556
92170,0.6,K,Ideal,IF,1268
92171,0.6,D,Ideal,SI1,1624
92172,0.6,D,Ideal,SI1,1706
92173,0.6,D,Ideal,SI1,1816
92174,0.6,D,Ideal,SI1,1735
92175,0.6,D,Ideal,SI1,1762
92176,0.6,D,Ideal,SI1,1776
92177,0.6,D,Ideal,SI1,1735
92178,0.6,D,Ideal,SI1,1843
92179,0.6,D,Ideal,SI1,1816
92180,0.6,D,Ideal,SI1,1887
92181,0.6,D,Ideal,SI1,1596
92182,0.6,D,Ideal,SI1,1693
92183,0.6,D,Ideal,SI1,1755
92184,0.6,D,Ideal,SI1,1706
92185,0.6,D,Ideal,SI1,1856
92186,0.6,D,Ideal,SI1,1788
92187,0.6,D,Ideal,SI1,1816
92188,0.6,D,Ideal,SI1,1842
92189,0.6,D,Ideal,SI1,1791
92190,0.6,D,Ideal,SI1,1473
92191,0.6,D,Ideal,SI1,1776
92192,0.6,D,Ideal,SI1,1590
92193,0.6,D,Ideal,SI1,1590
92194,0.6,D,Ideal,SI1,1693
92195,0.6,D,Ideal,SI1,1735
92196,0.6,D,Ideal,SI1,1735
92197,0.6,D,Ideal,SI1,1816
92198,0.6,D,Ideal,SI1,1898
92199,0.6,D,Ideal,SI1,2673
92200,0.6,D,Ideal,SI1,1707
92201,0.6,D,Ideal,SI1,2082
92202,0.6,D,Ideal,SI1,2033
92203,0.6,D,Ideal,SI1,1811
92204,0.6,D,Ideal,SI1,2033
92205,0.6,D,Ideal,SI1,1842
92206,0.6,D,Ideal,SI1,1480
92207,0.6,D,Ideal,SI1,1816
92208,0.6,D,Ideal,SI1,1665
92209,0.6,D,Ideal,SI1,2033
92210,0.6,D,Ideal,SI1,1816
92211,0.6,D,Ideal,SI1,1767
92212,0.6,D,Ideal,SI1,1819
92213,0.6,D,Ideal,SI1,1826
92214,0.6,D,Ideal,SI1,1988
92215,0.6,D,Ideal,SI1,2092
92216,0.6,D,Ideal,SI1,1375
92217,0.6,D,Ideal,SI1,1503
92218,0.6,D,Ideal,SI1,1707
92219,0.6,D,Ideal,SI1,1835
92220,0.6,D,Ideal,SI1,1581
92221,0.6,D,Ideal,SI1,1596
92222,0.6,D,Ideal,SI1,1629
92223,0.6,D,Ideal,SI1,1859
92224,0.6,D,Ideal,SI1,1626
92225,0.6,D,Very Good,SI1,1598
92226,0.6,D,Very Good,SI1,1768
92227,0.6,D,Very Good,SI1,1735
92228,0.6,D,Very Good,SI1,1694
92229,0.6,D,Very Good,SI1,1706
92230,0.6,D,Very Good,SI1,1708
92231,0.6,D,Very Good,SI1,1762
92232,0.6,D,Very Good,SI1,1579
92233,0.6,D,Very Good,SI1,1582
92234,0.6,D,Very Good,SI1,1680
92235,0.6,D,Very Good,SI1,1623
92236,0.6,D,Very Good,SI1,1734
92237,0.6,D,Very Good,SI1,2196
92238,0.6,D,Very Good,SI1,1693
92239,0.6,D,Very Good,SI1,2082
92240,0.6,D,Very Good,SI1,1665
92241,0.6,D,Very Good,SI1,1582
92242,0.6,D,Very Good,SI1,1680
92243,0.6,D,Very Good,SI1,1446
92244,0.6,D,Very Good,SI1,2082
92245,0.6,D,Very Good,SI1,1776
92246,0.6,D,Very Good,SI1,1721
92247,0.6,D,Very Good,SI1,1582
92248,0.6,D,Very Good,SI1,1651
92249,0.6,D,Very Good,SI1,1638
92250,0.6,D,Very Good,SI1,1596
92251,0.6,D,Very Good,SI1,1639
92252,0.6,D,Very Good,SI1,1693
92253,0.6,D,Very Good,SI1,1660
92254,0.6,D,Ideal,SI1,1692
92255,0.6,D,Very Good,SI1,1720
92256,0.6,D,Very Good,SI1,1443
92257,0.6,D,Very Good,SI1,1499
92258,0.6,D,Very Good,SI1,1499
92259,0.6,D,Very Good,SI1,1665
92260,0.6,E,Astor Ideal,SI1,2186
92261,0.6,E,Astor Ideal,SI1,2196
92262,0.6,E,Ideal,SI1,1651
92263,0.6,E,Ideal,SI1,1690
92264,0.6,E,Ideal,SI1,1857
92265,0.6,E,Ideal,SI1,1737
92266,0.6,E,Ideal,SI1,1737
92267,0.6,E,Ideal,SI1,1684
92268,0.6,E,Ideal,SI1,1728
92269,0.6,E,Ideal,SI1,1664
92270,0.6,E,Ideal,SI1,1651
92271,0.6,E,Ideal,SI1,1548
92272,0.6,E,Ideal,SI1,1652
92273,0.6,E,Ideal,SI1,1651
92274,0.6,E,Ideal,SI1,1703
92275,0.6,E,Ideal,SI1,1728
92276,0.6,E,Ideal,SI1,1715
92277,0.6,E,Ideal,SI1,1663
92278,0.6,E,Ideal,SI1,1709
92279,0.6,E,Ideal,SI1,1638
92280,0.6,E,Ideal,SI1,1728
92281,0.6,E,Ideal,SI1,1548
92282,0.6,E,Ideal,SI1,1715
92283,0.6,E,Ideal,SI1,1546
92284,0.6,E,Ideal,SI1,1737
92285,0.6,E,Ideal,SI1,1728
92286,0.6,E,Ideal,SI1,1822
92287,0.6,E,Ideal,SI1,1638
92288,0.6,E,Ideal,SI1,1731
92289,0.6,E,Ideal,SI1,1599
92290,0.6,E,Ideal,SI1,1663
92291,0.6,E,Ideal,SI1,1722
92292,0.6,E,Ideal,SI1,1730
92293,0.6,E,Ideal,SI1,1333
92294,0.6,E,Ideal,SI1,1532
92295,0.6,E,Ideal,SI1,1593
92296,0.6,E,Ideal,SI1,1770
92297,0.6,E,Ideal,SI1,1523
92298,0.6,E,Ideal,SI1,1706
92299,0.6,E,Ideal,SI1,1765
92300,0.6,E,Ideal,SI1,1853
92301,0.6,E,Ideal,SI1,1964
92302,0.6,E,Ideal,SI1,1488
92303,0.6,E,Ideal,SI1,2166
92304,0.6,E,Ideal,SI1,1755
92305,0.6,E,Ideal,SI1,1896
92306,0.6,E,Ideal,SI1,1941
92307,0.6,E,Ideal,SI1,1896
92308,0.6,E,Ideal,SI1,1744
92309,0.6,E,Ideal,SI1,1755
92310,0.6,E,Ideal,SI1,2087
92311,0.6,E,Ideal,SI1,1744
92312,0.6,E,Ideal,SI1,1755
92313,0.6,E,Ideal,SI1,1981
92314,0.6,E,Ideal,SI1,1835
92315,0.6,E,Ideal,SI1,1981
92316,0.6,E,Ideal,SI1,2166
92317,0.6,E,Ideal,SI1,2194
92318,0.6,E,Ideal,SI1,1902
92319,0.6,E,Ideal,SI1,1697
